From state 713:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 714:    0,00 -43,75   0,00 -43,75   0,00   0,00   0,00  -0,50 
From state 715:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 716:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 717:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 718:    0,00 -25,00   0,00 -37,50   0,00   0,00   0,00   0,00 
From state 719:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 720:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 721:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 722:    0,00 -25,00   0,00   0,00   0,00  -0,75   0,00  -0,50 
From state 723:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 724:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 725:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 726:    0,00 -25,00   0,00   0,00   0,00  -0,50   0,00   0,00 
From state 727:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 728:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 729:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 730:    0,00 -43,75   0,00   0,00   0,00   0,00   0,00  -0,88 
From state 731:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 732:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 733:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 734:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 735:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 736:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 737:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 738:    0,00   0,00   0,00   0,00   0,00   0,00   0,00  -0,50 
From state 739:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 740:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 741:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 742:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 743:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 744:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 745:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 746:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 747:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 748:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 749:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 750:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 751:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 752:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 753:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 754:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 755:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 756:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 757:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 758:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 759:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 760:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 761:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 762:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 763:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 764:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 765:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 766:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 767:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 768:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 769:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 770:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 771:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 772:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 773:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 774:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 775:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 776:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 777:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 778:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 779:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 780:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 781:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 782:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 783:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 784:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 785:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 786:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 787:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 788:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 789:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 790:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 791:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 792:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 793:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 794:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 795:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 796:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 797:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 798:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 799:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 800:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 801:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 802:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 803:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 804:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 805:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 806:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 807:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 808:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 809:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 810:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 811:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 812:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 813:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 814:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 815:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 816:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 817:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 818:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 819:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 820:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 821:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 822:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 823:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 824:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 825:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 826:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 827:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 828:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 829:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 830:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 831:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 832:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 833:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 834:    0,00 -37,50   0,00 -48,44   0,00  -1,00   0,00  -1,00 
From state 835:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 836:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 837:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 838:    0,00 -37,50   0,00 -25,00   0,00  -0,50   0,00   0,00 
From state 839:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 840:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 841:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 842:    0,00 -25,00   0,00 -46,88   0,00   0,00   0,00  -0,75 
From state 843:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 844:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 845:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 846:    0,00 -25,00   0,00 -37,50   0,00   0,00   0,00   0,00 
From state 847:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 848:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 849:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 850:    0,00 -25,00   0,00   0,00   0,00  -0,75   0,00   0,00 
From state 851:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 852:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 853:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 854:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 855:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 856:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 857:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 858:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 859:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 860:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 861:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 862:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 863:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 864:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 865:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 866:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 867:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 868:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 869:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 870:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 871:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 872:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 873:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 874:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 875:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 876:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 877:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 878:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 879:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 880:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 881:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 882:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 883:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 884:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 885:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 886:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 887:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 888:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 889:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 890:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 891:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 892:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 893:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 894:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 895:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 896:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 897:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 898:    0,00 -49,22   0,00 -37,50   0,00  -1,00   0,00  -1,00 
From state 899:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 900:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 901:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 902:    0,00 -46,88   0,00 -48,44   0,00  -0,99   0,00   0,00 
From state 903:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 904:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 905:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 906:    0,00 -43,75   0,00 -48,44   0,00   0,00   0,00  -0,75 
From state 907:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 908:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 909:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 910:    0,00 -37,50   0,00 -43,75   0,00   0,00   0,00   0,00 
From state 911:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 912:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 913:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 914:    0,00 -25,00   0,00   0,00   0,00  -0,50   0,00  -0,50 
From state 915:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 916:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 917:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 918:    0,00 -43,75   0,00   0,00   0,00  -0,75   0,00   0,00 
From state 919:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 920:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 921:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 922:    0,00 -43,75   0,00   0,00   0,00   0,00   0,00  -0,75 
From state 923:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 924:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 925:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 926:    0,00 -37,50   0,00   0,00   0,00   0,00   0,00   0,00 
From state 927:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 928:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 929:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 930:    0,00   0,00   0,00 -43,75   0,00  -0,50   0,00   0,00 
From state 931:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 932:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 933:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 934:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 935:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 936:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 937:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 938:    0,00   0,00   0,00 -25,00   0,00   0,00   0,00   0,00 
From state 939:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 940:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 941:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 942:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 943:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 944:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 945:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 946:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 947:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 948:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 949:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 950:    0,00   0,00   0,00   0,00   0,00  -0,50   0,00   0,00 
From state 951:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 952:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 953:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 954:    0,00   0,00   0,00   0,00   0,00   0,00   0,00  -0,50 
From state 955:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 956:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 957:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 958:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 959:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 960:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 961:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 962:    0,00 -49,95   0,00 -49,95   0,00  -1,00   0,00  -1,00 
From state 963:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 964:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 965:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 966:    0,00 -49,90   0,00 -48,44   0,00  -0,88   0,00   0,00 
From state 967:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 968:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 969:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 970:    0,00 -49,80   0,00 -48,44   0,00   0,00   0,00  -0,88 
From state 971:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 972:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 973:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 974:    0,00 -43,75   0,00 -49,22   0,00   0,00   0,00   0,00 
From state 975:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 976:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 977:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 978:    0,00 -37,50   0,00   0,00   0,00   0,00   0,00  -0,50 
From state 979:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 980:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 981:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 982:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 983:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 984:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 985:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 986:    0,00 -37,50   0,00   0,00   0,00   0,00   0,00  -0,50 
From state 987:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 988:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 989:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 990:    0,00 -25,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 991:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 992:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 993:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 994:    0,00   0,00   0,00 -25,00   0,00   0,00   0,00  -0,50 
From state 995:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 996:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 997:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 998:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 999:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1000:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1001:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1002:    0,00   0,00   0,00 -25,00   0,00   0,00   0,00   0,00 
From state 1003:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1004:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1005:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1006:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1007:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1008:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1009:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1010:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1011:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1012:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1013:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1014:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1015:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1016:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1017:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1018:    0,00   0,00   0,00   0,00   0,00   0,00   0,00  -0,50 
From state 1019:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1020:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1021:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1022:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
From state 1023:    0,00   0,00   0,00   0,00   0,00   0,00   0,00   0,00 
